date;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;TromsÃ¸;EE;LV;LT
21-05-2018;02 - 03;32,62;22,12;22,12;22,12;22,12;22,12;22,12;22,12;141,42;141,42;141,42;77,90;77,90;77,90;22,12;22,12;22,12
21-05-2018;03 - 04;32,40;23,09;23,09;23,09;23,09;23,09;23,09;23,09;94,65;94,65;94,65;35,60;35,60;35,60;23,09;23,09;23,09
21-05-2018;04 - 05;30,01;23,68;23,68;23,68;23,68;23,68;23,68;23,68;62,93;62,93;62,93;28,90;28,90;28,90;23,68;23,68;23,68
21-05-2018;05 - 06;148,80;144,48;144,48;144,48;144,48;144,48;144,48;144,48;144,48;144,48;144,48;144,48;144,48;144,48;144,48;144,48;144,48
21-05-2018;06 - 07;251,57;245,31;245,31;245,31;245,31;275,99;245,31;245,31;245,31;245,31;245,31;245,31;245,31;245,31;275,99;320,60;320,60
21-05-2018;07 - 08;282,47;266,46;266,46;266,46;266,46;407,66;266,46;266,46;266,46;266,46;266,46;266,46;266,46;266,46;407,66;417,19;417,19
21-05-2018;08 - 09;279,79;261,62;261,62;261,62;261,62;519,07;261,62;261,62;261,62;261,62;261,62;261,62;261,62;261,62;519,07;519,07;519,07
21-05-2018;09 - 10;286,94;269,29;269,29;269,29;269,29;621,77;269,29;269,29;269,29;269,29;269,29;269,29;269,29;269,29;621,77;621,77;621,77
21-05-2018;10 - 11;290,81;283,37;283,37;283,37;283,37;467,98;283,37;283,37;283,37;283,37;283,37;283,37;283,37;283,37;467,98;467,98;467,98
21-05-2018;11 - 12;290,29;283,66;283,66;283,66;283,66;446,01;283,66;283,66;283,66;283,66;283,66;283,66;283,66;283,66;446,01;446,01;446,01
21-05-2018;12 - 13;286,72;275,47;275,47;275,47;275,47;394,93;275,47;275,47;275,47;275,47;275,47;275,47;275,47;275,47;394,93;484,89;484,89
21-05-2018;13 - 14;280,39;266,54;266,54;266,54;266,54;370,05;266,54;266,54;266,54;266,54;266,54;266,54;266,54;266,54;370,05;467,24;467,24
21-05-2018;14 - 15;274,58;263,56;263,56;263,56;263,56;294,69;263,56;263,56;263,56;263,56;263,56;263,56;263,56;263,56;294,69;445,86;445,86
21-05-2018;15 - 16;269,81;260,88;260,88;260,88;260,88;292,97;260,88;260,88;260,88;260,88;260,88;260,88;260,88;260,88;292,97;436,93;436,93
21-05-2018;16 - 17;259,09;252,61;252,61;252,61;252,61;284,48;252,61;252,61;252,61;252,61;252,61;252,61;252,61;252,61;284,48;391,28;391,28
21-05-2018;17 - 18;261,47;255,59;255,59;255,59;255,59;294,02;255,59;255,59;255,59;255,59;255,59;255,59;255,59;255,59;294,02;397,23;397,23
21-05-2018;18 - 19;266,61;257,75;257,75;257,75;257,75;341,16;257,75;257,75;257,75;257,75;257,75;257,75;257,75;257,75;341,16;397,23;397,23
21-05-2018;19 - 20;268,40;259,98;259,98;259,98;259,98;336,84;259,98;259,98;259,98;259,98;259,98;259,98;259,98;259,98;336,84;422,11;422,11
21-05-2018;20 - 21;253,35;251,34;251,34;251,34;251,34;251,34;251,34;251,34;251,34;251,34;251,34;251,34;251,34;251,34;251,34;429,33;429,33
21-05-2018;21 - 22;251,64;249,18;249,18;249,18;249,18;249,18;249,18;249,18;249,18;249,18;249,18;249,18;249,18;249,18;249,18;429,93;429,93
21-05-2018;22 - 23;251,19;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;330,58;330,58
21-05-2018;23 - 00;208,89;205,39;205,39;205,39;205,39;205,39;205,39;205,39;205,39;205,39;205,39;205,39;205,39;205,39;205,39;205,39;205,39
22-05-2018;00 - 01;243,90;238,91;238,91;238,91;238,91;238,91;238,91;238,91;238,91;238,91;238,91;238,91;238,91;238,91;238,91;285,82;285,82
22-05-2018;01 - 02;234,59;225,43;225,43;225,43;225,43;225,43;225,43;225,43;225,43;225,43;225,43;225,43;225,43;225,43;225,43;288,80;288,80
22-05-2018;02 - 03;232,13;223,79;223,79;223,79;223,79;223,79;223,79;223,79;223,79;223,79;223,79;223,79;223,79;223,79;223,79;288,28;288,28
22-05-2018;03 - 04;223,56;214,70;214,70;214,70;214,70;214,70;214,70;214,70;214,70;214,70;214,70;214,70;214,70;214,70;214,70;261,17;261,17
22-05-2018;04 - 05;238,76;234,96;234,96;234,96;234,96;234,96;206,36;234,96;234,96;234,96;234,96;234,96;234,96;234,96;234,96;288,28;288,28
22-05-2018;05 - 06;268,40;261,69;261,69;261,69;261,69;261,69;239,06;261,69;261,69;261,69;261,69;261,69;261,69;261,69;261,69;292,53;292,53
22-05-2018;06 - 07;305,63;299,23;299,23;299,23;299,23;324,70;350,47;299,23;299,23;299,23;299,23;299,23;299,23;299,23;324,70;339,44;339,44
22-05-2018;07 - 08;314,35;304,59;304,59;304,59;499,93;520,41;408,11;499,93;304,59;304,59;304,59;304,59;304,59;304,59;520,41;520,41;520,41
22-05-2018;08 - 09;322,84;309,06;309,06;309,06;625,71;680,15;442,14;625,71;309,06;309,06;309,06;309,06;309,06;309,06;680,15;680,15;680,15
22-05-2018;09 - 10;320,53;308,17;308,17;308,17;595,63;923,15;369,16;595,63;308,17;308,17;308,17;308,17;308,17;308,17;923,15;923,15;923,15
22-05-2018;10 - 11;317,55;307,57;307,57;307,57;633,09;655,87;334,90;633,09;307,57;307,57;307,57;307,57;307,57;307,57;655,87;655,87;655,87
22-05-2018;11 - 12;317,10;307,05;307,05;307,05;507,15;689,31;320,60;507,15;307,05;307,05;307,05;307,05;307,05;307,05;689,31;689,31;689,31
22-05-2018;12 - 13;314,35;305,71;305,71;305,71;499,41;689,31;305,71;499,41;305,71;305,71;305,71;305,71;305,71;305,71;689,31;689,31;689,31
22-05-2018;13 - 14;313,97;306,01;306,01;306,01;499,26;729,30;306,01;499,26;306,01;306,01;306,01;306,01;306,01;306,01;729,30;729,30;729,30
22-05-2018;14 - 15;310,40;304,96;304,96;304,96;495,91;304,96;315,76;495,91;304,96;304,96;304,96;304,96;304,96;304,96;304,96;614,17;614,17
22-05-2018;15 - 16;307,57;300,20;300,20;300,20;435,81;300,20;353,00;435,81;300,20;300,20;300,20;300,20;300,20;300,20;300,20;520,26;520,26
22-05-2018;16 - 17;305,71;295,80;295,80;295,80;435,74;295,80;371,47;435,74;295,80;295,80;295,80;295,80;295,80;295,80;295,80;500,82;500,82
22-05-2018;17 - 18;310,25;298,33;298,33;298,33;435,66;378,24;418,68;435,66;298,33;298,33;298,33;298,33;298,33;298,33;378,24;435,66;435,66
22-05-2018;18 - 19;314,05;304,52;304,52;304,52;407,88;407,88;424,86;407,88;304,52;304,52;304,52;304,52;304,52;304,52;407,88;407,88;407,88
22-05-2018;19 - 20;313,53;301,61;301,61;301,61;444,30;444,30;444,30;444,30;301,61;301,61;301,61;301,61;301,61;301,61;444,30;444,30;444,30
22-05-2018;20 - 21;302,21;294,83;294,83;294,83;294,83;294,83;377,57;377,57;294,83;294,83;294,83;294,83;294,83;294,83;294,83;294,83;294,83
22-05-2018;21 - 22;301,69;294,09;294,09;294,09;352,70;294,09;352,70;352,70;294,09;294,09;294,09;294,09;294,09;294,09;294,09;352,70;352,70
22-05-2018;22 - 23;297,29;293,64;293,64;293,64;312,34;293,64;312,34;312,34;293,64;293,64;293,64;293,64;293,64;293,64;293,64;320,45;320,45
22-05-2018;23 - 00;274,13;268,40;268,40;268,40;268,40;268,40;281,80;281,80;268,40;268,40;268,40;268,40;268,40;268,40;268,40;268,40;268,40
23-05-2018;00 - 01;279,17;282,37;282,37;282,37;282,37;282,37;282,37;282,37;282,37;282,37;282,37;282,37;282,37;282,37;282,37;287,36;287,36
23-05-2018;01 - 02;270,97;271,27;271,27;271,27;271,27;271,27;275,59;271,27;271,27;275,59;271,27;271,27;271,27;271,27;271,27;284,38;284,38
23-05-2018;02 - 03;264,64;268,44;268,44;268,44;268,44;268,44;268,44;268,44;268,44;268,44;268,44;268,44;268,44;268,44;268,44;287,81;287,81
23-05-2018;03 - 04;257,49;257,19;257,19;257,19;257,19;257,19;257,19;257,19;257,19;257,19;257,19;257,19;257,19;257,19;257,19;257,19;257,19
23-05-2018;04 - 05;262,63;262,48;262,48;262,48;262,48;262,48;262,48;262,48;262,48;262,48;262,48;262,48;262,48;262,48;262,48;262,48;262,48
23-05-2018;05 - 06;283,19;280,80;280,80;280,80;280,80;280,80;281,77;281,77;280,80;280,80;280,80;280,80;280,80;280,80;280,80;285,35;285,35
23-05-2018;06 - 07;307,02;302,48;302,48;302,48;302,48;302,48;345,38;345,38;302,48;302,48;302,48;302,48;302,48;302,48;302,48;339,13;339,13
23-05-2018;07 - 08;314,17;305,76;305,76;305,76;581,72;418,30;419,72;581,72;305,76;305,76;305,76;305,76;305,76;305,76;418,30;581,72;581,72
23-05-2018;08 - 09;320,21;309,03;309,03;309,03;754,15;691,29;491,52;754,15;309,03;309,03;309,03;309,03;309,03;309,03;691,29;754,15;754,15
23-05-2018;09 - 10;319,76;308,74;308,74;308,74;642,20;642,20;381,43;642,20;308,74;308,74;308,74;308,74;308,74;308,74;642,20;642,20;642,20
23-05-2018;10 - 11;318,94;309,33;309,33;309,33;609,58;609,58;351,12;609,58;309,33;309,33;309,33;309,33;309,33;309,33;609,58;609,58;609,58
23-05-2018;11 - 12;318,20;308,96;308,96;308,96;631,33;631,33;320,65;631,33;308,96;308,96;308,96;308,96;308,96;308,96;631,33;631,33;631,33
23-05-2018;12 - 13;316,18;307,99;307,99;307,99;632,67;632,67;307,99;632,67;307,99;307,99;307,99;307,99;307,99;307,99;632,67;632,67;632,67
23-05-2018;13 - 14;315,81;307,92;307,92;307,92;631,85;520,42;307,92;631,85;307,92;307,92;307,92;307,92;307,92;307,92;520,42;631,85;631,85
23-05-2018;14 - 15;311,57;305,83;305,83;305,83;486,01;305,83;305,83;486,01;305,83;305,83;305,83;305,83;305,83;305,83;305,83;486,01;486,01
23-05-2018;15 - 16;308,51;301,44;301,44;301,44;507,53;301,44;301,44;507,53;301,44;301,44;301,44;301,44;301,44;301,44;301,44;507,53;507,53
23-05-2018;16 - 17;307,17;300,10;300,10;300,10;478,41;300,10;300,10;478,41;300,10;300,10;300,10;300,10;300,10;300,10;300,10;478,41;478,41
23-05-2018;17 - 18;306,87;301,21;301,21;301,21;409,96;301,21;301,21;409,96;301,21;301,21;301,21;301,21;301,21;301,21;301,21;409,96;409,96
23-05-2018;18 - 19;314,62;311,19;311,19;311,19;319,31;345,75;327,21;327,21;311,19;311,19;311,19;311,19;311,19;311,19;345,75;380,54;380,54
23-05-2018;19 - 20;314,40;310,37;310,37;310,37;340,54;342,33;348,96;348,96;310,37;310,37;310,37;310,37;310,37;310,37;342,33;382,62;382,62
23-05-2018;20 - 21;310,15;306,73;306,73;306,73;328,62;306,73;336,74;336,74;306,73;306,73;306,73;306,73;306,73;306,73;306,73;343,15;343,15
23-05-2018;21 - 22;306,65;304,71;304,71;304,71;304,71;304,71;312,24;312,24;304,71;304,71;304,71;304,71;304,71;304,71;304,71;343,22;343,22
23-05-2018;22 - 23;300,92;298,38;298,38;298,38;298,38;298,38;298,38;298,38;298,38;298,38;298,38;298,38;298,38;298,38;298,38;298,38;298,38
23-05-2018;23 - 00;268,66;263,45;263,45;263,45;263,45;263,45;263,45;263,45;263,45;263,45;263,45;263,45;263,45;263,45;263,45;263,45;263,45
24-05-2018;00 - 01;276,71;275,66;275,66;275,66;275,66;275,66;265,53;275,66;275,66;275,66;275,66;275,66;275,66;275,66;275,66;275,66;275,66
24-05-2018;01 - 02;255,85;254,28;254,28;254,28;254,28;254,28;254,28;254,28;254,28;254,28;254,28;254,28;254,28;254,28;254,28;254,28;254,28
24-05-2018;02 - 03;246,38;245,94;245,94;245,94;245,94;245,94;245,94;245,94;245,94;245,94;245,94;245,94;245,94;245,94;245,94;245,94;245,94
24-05-2018;03 - 04;238,93;236,85;236,85;236,85;236,85;236,85;236,85;236,85;236,85;236,85;236,85;236,85;236,85;236,85;236,85;236,85;236,85
24-05-2018;04 - 05;245,64;240,95;240,95;240,95;240,95;240,95;240,95;240,95;240,95;240,95;240,95;240,95;240,95;240,95;240,95;240,95;240,95
24-05-2018;05 - 06;278,94;271,49;271,49;271,49;271,49;271,49;239,01;271,49;271,49;271,49;271,49;271,49;271,49;271,49;271,49;289,75;289,75
24-05-2018;06 - 07;305,09;301,44;301,44;301,44;301,44;342,57;304,20;301,44;301,44;301,44;301,44;301,44;301,44;301,44;342,57;342,57;342,57
24-05-2018;07 - 08;321,11;316,79;316,79;316,79;455,89;455,89;346,52;455,89;304,05;304,05;304,05;316,79;316,79;316,79;455,89;455,89;455,89
24-05-2018;08 - 09;332,44;334,52;334,52;334,52;566,08;566,08;372,52;566,08;305,02;305,02;305,02;326,48;326,48;326,48;566,08;566,08;566,08
24-05-2018;09 - 10;334,82;355,38;355,38;355,38;510,43;603,48;355,38;510,43;304,65;304,65;304,65;326,40;326,40;326,40;603,48;603,48;603,48
24-05-2018;10 - 11;328,19;327,67;327,67;327,67;518,40;577,56;327,67;518,40;304,27;304,27;304,27;326,40;326,40;326,40;577,56;577,56;577,56
24-05-2018;11 - 12;327,07;326,92;326,92;326,92;518,40;566,90;326,92;518,40;304,13;304,13;304,13;325,96;325,96;325,96;566,90;566,90;566,90
24-05-2018;12 - 13;325,88;326,18;326,18;326,18;484,87;596,26;326,18;484,87;303,53;303,53;303,53;324,09;324,09;324,09;596,26;596,26;596,26
24-05-2018;13 - 14;323,79;323,05;323,05;323,05;460,51;577,70;323,05;460,51;303,53;303,53;303,53;323,05;323,05;323,05;577,70;577,70;577,70
24-05-2018;14 - 15;316,64;320,52;320,52;320,52;435,03;320,52;320,52;435,03;303,90;303,90;303,90;320,52;320,52;320,52;320,52;435,03;435,03
24-05-2018;15 - 16;311,50;312,10;312,10;312,10;385,56;312,10;312,10;385,56;303,45;303,45;303,45;312,10;312,10;312,10;312,10;388,17;388,17
24-05-2018;16 - 17;308,89;310,23;310,23;310,23;310,23;310,23;310,23;310,23;303,01;303,01;303,01;310,23;310,23;310,23;310,23;394,42;394,42
24-05-2018;17 - 18;307,03;310,68;310,68;310,68;310,68;310,68;301,15;310,68;301,15;301,15;301,15;310,68;310,68;310,68;310,68;366,11;366,11
24-05-2018;18 - 19;312,69;318,06;318,06;318,06;318,06;382,06;318,06;318,06;302,34;302,34;302,34;318,06;318,06;318,06;382,06;382,06;382,06
24-05-2018;19 - 20;317,61;327,67;327,67;327,67;327,67;382,35;327,67;327,67;302,11;302,11;302,11;321,86;321,86;321,86;382,35;382,35;382,35
24-05-2018;20 - 21;314,63;325,88;325,88;325,88;325,88;325,88;325,88;325,88;302,04;302,04;302,04;322,45;322,45;322,45;325,88;381,91;381,91
24-05-2018;21 - 22;309,04;312,69;312,69;312,69;312,69;312,69;312,69;312,69;301,67;301,67;301,67;312,69;312,69;312,69;312,69;372,45;372,45
24-05-2018;22 - 23;301,00;296,97;296,97;296,97;296,97;296,97;296,97;296,97;296,97;296,97;296,97;296,97;296,97;296,97;296,97;312,92;312,92
24-05-2018;23 - 00;270,75;262,11;262,11;262,11;262,11;262,11;262,11;262,11;262,11;262,11;262,11;262,11;262,11;262,11;262,11;262,11;262,11
25-05-2018;00 - 01;272,36;267,96;267,96;267,96;267,96;267,96;267,96;267,96;267,96;267,96;267,96;267,96;267,96;267,96;267,96;267,96;267,96
25-05-2018;01 - 02;258,72;254,55;254,55;254,55;254,55;254,55;254,55;254,55;254,55;254,55;254,55;254,55;254,55;254,55;254,55;254,55;254,55
25-05-2018;02 - 03;248,52;248,82;248,82;248,82;248,82;248,82;248,82;248,82;248,82;248,82;248,82;248,82;248,82;248,82;248,82;248,82;248,82
25-05-2018;03 - 04;238,91;239,06;239,06;239,06;239,06;239,06;239,06;239,06;239,06;239,06;239,06;239,06;239,06;239,06;239,06;239,06;239,06
25-05-2018;04 - 05;253,14;245,91;245,91;245,91;245,91;245,91;245,91;245,91;245,91;252,39;245,91;245,91;245,91;245,91;245,91;245,91;245,91
25-05-2018;05 - 06;291,58;278,91;278,91;278,91;278,91;278,91;267,37;278,91;278,91;283,98;278,91;278,91;278,91;278,91;278,91;278,91;278,91
25-05-2018;06 - 07;308,41;311,77;311,77;311,77;311,77;347,90;323,31;311,77;300,22;300,22;300,22;311,77;311,77;311,77;347,90;347,90;347,90
25-05-2018;07 - 08;323,16;352,89;352,89;352,89;352,89;487,20;352,89;352,89;303,94;303,94;303,94;322,49;322,49;322,49;487,20;487,20;487,20
25-05-2018;08 - 09;327,86;357,66;357,66;357,66;357,66;529,59;357,66;357,66;304,61;304,61;304,61;323,61;323,61;323,61;529,59;529,59;529,59
25-05-2018;09 - 10;333,89;357,21;357,21;357,21;357,21;523,26;357,21;357,21;306,85;306,85;306,85;324,21;324,21;324,21;523,26;523,26;523,26
25-05-2018;10 - 11;330,84;353,19;353,19;353,19;353,19;493,91;353,19;353,19;306,63;306,63;306,63;323,98;323,98;323,98;493,91;493,91;493,91
25-05-2018;11 - 12;325,77;333,82;333,82;333,82;333,82;517,45;333,82;333,82;305,58;305,58;305,58;323,61;323,61;323,61;517,45;517,45;517,45
25-05-2018;12 - 13;317,87;321,75;321,75;321,75;321,75;519,61;321,75;321,75;303,20;303,20;303,20;321,75;321,75;321,75;519,61;519,61;519,61
25-05-2018;13 - 14;315,64;320,71;320,71;320,71;320,71;488,47;320,71;320,71;303,20;303,20;303,20;320,71;320,71;320,71;488,47;488,47;488,47
25-05-2018;14 - 15;307,22;310,80;310,80;310,80;310,80;310,80;310,80;310,80;302,83;302,83;302,83;310,80;310,80;310,80;310,80;487,20;487,20
25-05-2018;15 - 16;302,08;301,49;301,49;301,49;301,49;301,49;301,49;301,49;301,49;301,49;301,49;301,49;301,49;301,49;301,49;487,13;487,13
25-05-2018;16 - 17;302,30;301,71;301,71;301,71;301,71;301,71;298,65;301,71;301,71;301,71;301,71;301,71;301,71;301,71;301,71;394,83;394,83
25-05-2018;17 - 18;309,31;308,86;308,86;308,86;308,86;308,86;311,91;308,86;308,86;308,86;308,04;308,86;308,86;308,86;308,86;398,55;398,55
25-05-2018;18 - 19;314,45;314,15;314,15;314,15;314,15;399,00;314,15;314,15;312,59;312,59;307,89;314,15;314,15;314,15;399,00;399,00;399,00
25-05-2018;19 - 20;312,21;311,84;311,84;311,84;311,84;348,49;311,84;311,84;310,87;310,87;307,97;311,84;311,84;311,84;348,49;399,45;399,45
25-05-2018;20 - 21;306,77;304,99;304,99;304,99;304,99;304,99;304,99;304,99;304,99;304,99;304,99;304,99;304,99;304,99;304,99;399,08;399,08
25-05-2018;21 - 22;304,84;304,09;304,09;304,09;304,09;304,09;304,09;304,09;304,09;304,09;304,09;304,09;304,09;304,09;304,09;343,13;343,13
25-05-2018;22 - 23;300,89;300,29;300,29;300,29;300,29;300,29;300,29;300,29;300,29;300,29;300,29;300,29;300,29;300,29;300,29;300,29;300,29
25-05-2018;23 - 00;290,83;289,86;289,86;289,86;289,86;289,86;289,86;289,86;289,86;289,86;289,86;289,86;289,86;289,86;289,86;289,86;289,86
26-05-2018;00 - 01;298,99;298,99;298,99;298,99;298,99;298,99;298,99;298,99;298,99;298,99;298,99;298,99;298,99;298,99;298,99;298,99;298,99
26-05-2018;01 - 02;288,04;287,97;287,97;287,97;287,97;287,97;287,97;287,97;287,97;287,97;287,97;287,97;287,97;287,97;287,97;287,97;287,97
26-05-2018;02 - 03;268,15;268,15;268,15;268,15;268,15;268,15;268,15;268,15;268,15;268,15;268,15;268,15;268,15;268,15;268,15;268,15;268,15
26-05-2018;03 - 04;260,48;260,48;260,48;260,48;260,48;260,48;260,48;260,48;260,48;260,48;260,48;260,48;260,48;260,48;260,48;260,48;260,48
26-05-2018;04 - 05;255,27;255,27;255,27;255,27;255,27;255,27;255,27;255,27;255,27;255,27;255,27;255,27;255,27;255,27;255,27;255,27;255,27
26-05-2018;05 - 06;251,84;251,84;251,84;251,84;251,84;251,84;251,84;251,84;251,84;251,84;251,84;251,84;251,84;251,84;251,84;251,84;251,84
26-05-2018;06 - 07;278,13;278,06;278,06;278,06;278,06;278,06;278,06;278,06;278,06;278,06;278,06;278,06;278,06;278,06;278,06;278,06;278,06
26-05-2018;07 - 08;295,12;295,12;295,12;295,12;295,12;295,12;295,12;295,12;295,12;295,12;295,12;295,12;295,12;295,12;295,12;320,82;320,82
26-05-2018;08 - 09;310,16;310,09;310,09;310,09;310,09;310,09;317,46;310,09;310,09;310,09;310,09;310,09;310,09;310,09;310,09;342,86;342,86
26-05-2018;09 - 10;308,90;308,90;308,90;308,90;308,90;308,90;301,45;308,90;308,90;308,90;308,90;308,90;308,90;308,90;308,90;320,89;320,89
26-05-2018;10 - 11;302,49;302,49;302,49;302,49;302,49;302,49;302,49;302,49;302,49;302,49;302,49;302,49;302,49;302,49;302,49;320,82;320,82
26-05-2018;11 - 12;298,25;298,25;298,25;298,25;298,25;298,25;298,25;298,25;298,25;298,25;298,25;298,25;298,25;298,25;298,25;343,01;343,01
26-05-2018;12 - 13;291,10;291,02;291,02;291,02;291,02;291,02;291,02;291,02;291,02;291,02;291,02;291,02;291,02;291,02;291,02;342,79;342,79
26-05-2018;13 - 14;282,90;282,90;282,90;282,90;282,90;282,90;282,90;282,90;282,90;282,90;282,90;282,90;282,90;282,90;282,90;342,71;342,71
26-05-2018;14 - 15;276,42;276,35;276,35;276,35;276,35;276,35;276,35;276,35;276,35;276,35;276,35;276,35;276,35;276,35;276,35;320,82;320,82
26-05-2018;15 - 16;274,11;274,11;274,11;274,11;274,11;274,11;274,11;274,11;274,11;274,11;274,11;274,11;274,11;274,11;274,11;320,52;320,52
26-05-2018;16 - 17;275,15;275,15;275,15;275,15;275,15;275,15;275,15;275,15;275,15;275,15;275,15;275,15;275,15;275,15;275,15;342,71;342,71
26-05-2018;17 - 18;291,10;291,10;291,10;291,10;291,10;291,10;261,30;291,10;291,10;291,10;291,10;291,10;291,10;291,10;291,10;342,71;342,71
26-05-2018;18 - 19;310,83;310,76;310,76;310,76;310,76;310,76;328,19;310,76;310,76;310,76;310,76;310,76;310,76;310,76;310,76;310,76;310,76
26-05-2018;19 - 20;315,38;315,01;315,01;315,01;315,01;315,01;327,30;327,30;315,01;315,01;315,01;315,01;315,01;315,01;315,01;315,01;315,01
26-05-2018;20 - 21;314,78;314,48;314,48;314,48;314,48;314,48;331,84;331,84;314,48;314,48;314,48;314,48;314,48;314,48;314,48;328,79;328,79
26-05-2018;21 - 22;313,07;312,77;312,77;312,77;312,77;312,77;320,44;320,44;312,77;312,77;312,77;312,77;312,77;312,77;312,77;320,59;320,59
26-05-2018;22 - 23;311,50;311,50;311,50;311,50;311,50;311,50;311,50;311,50;311,50;311,50;311,50;311,50;311,50;311,50;311,50;311,50;311,50
26-05-2018;23 - 00;291,39;291,39;291,39;291,39;291,39;291,39;291,39;291,39;291,39;291,39;291,39;291,39;291,39;291,39;291,39;291,39;291,39
27-05-2018;00 - 01;289,20;289,20;289,20;289,20;289,20;289,20;289,20;289,20;289,20;289,20;289,20;289,20;289,20;289,20;289,20;289,20;289,20
27-05-2018;01 - 02;270,28;270,43;270,43;270,43;270,43;270,43;254,41;270,43;270,43;270,43;270,43;270,43;270,43;270,43;270,43;270,43;270,43
27-05-2018;02 - 03;253,44;253,44;253,44;253,44;253,44;253,44;253,44;253,44;253,44;253,44;253,44;253,44;253,44;253,44;253,44;253,44;253,44
27-05-2018;03 - 04;246,29;246,29;246,29;246,29;246,29;246,29;246,29;246,29;246,29;246,29;246,29;246,29;246,29;246,29;246,29;246,29;246,29
27-05-2018;04 - 05;242,86;242,86;242,86;242,86;242,86;242,86;242,86;242,86;242,86;242,86;242,86;242,86;242,86;242,86;242,86;242,86;242,86
27-05-2018;05 - 06;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47;238,47
27-05-2018;06 - 07;256,42;256,42;256,42;256,42;256,42;256,42;256,42;256,42;256,42;256,42;256,42;256,42;256,42;256,42;256,42;256,42;256,42
27-05-2018;07 - 08;272,07;272,07;272,07;272,07;272,07;272,07;272,07;272,07;272,07;272,07;272,07;272,07;272,07;272,07;272,07;272,07;272,07
27-05-2018;08 - 09;280,63;280,63;280,63;280,63;280,63;280,63;280,63;280,63;280,63;280,63;280,63;280,63;280,63;280,63;280,63;303,36;303,36
27-05-2018;09 - 10;289,50;289,50;289,50;289,50;289,50;289,50;289,50;289,50;289,50;289,50;289,50;289,50;289,50;289,50;289,50;306,48;306,48
27-05-2018;10 - 11;292,40;292,40;292,40;292,40;292,40;292,40;292,40;292,40;292,40;292,40;292,40;292,40;292,40;292,40;292,40;314,61;314,61
27-05-2018;11 - 12;290,39;290,39;290,39;290,39;290,39;290,39;290,39;290,39;290,39;290,39;290,39;290,39;290,39;290,39;290,39;311,40;311,40
27-05-2018;12 - 13;287,26;287,26;287,26;287,26;287,26;287,26;287,26;287,26;287,26;287,26;287,26;287,26;287,26;287,26;287,26;315,72;315,72
27-05-2018;13 - 14;282,65;282,65;282,65;282,65;282,65;282,65;282,65;282,65;282,65;282,65;282,65;282,65;282,65;282,65;282,65;305,22;305,22
