Date,Time,GHI,DIF,GTI,flagR,SE,SA,Temperature,WS,WD
08.12.2018,15:10,228,53,470,1,15.59,44.49,18.0,1.7,111
08.12.2018,15:25,185,52,396,1,13.46,47.29,17.7,1.6,113
08.12.2018,15:40,155,45,354,1,11.22,49.98,17.4,1.5,116
08.12.2018,15:55,122,38,307,1,8.91,52.57,17.0,1.4,118
08.12.2018,16:10,87,28,255,3,6.53,55.07,16.5,1.4,121
08.12.2018,16:25,46,19,167,3,4.10,57.48,15.6,1.3,121
08.12.2018,16:40,10,10,9,3,1.71,59.82,14.7,1.2,122
08.12.2018,16:55,0,0,0,0,-0.31,62.08,13.7,1.2,122
08.12.2018,17:10,0,0,0,0,-3.02,64.28,12.9,1.1,121
08.12.2018,17:25,0,0,0,0,-6.57,66.43,12.5,0.8,105
08.12.2018,17:40,0,0,0,0,-9.43,68.53,12.2,0.7,79
08.12.2018,17:55,0,0,0,0,-12.25,70.59,12.0,0.8,51
08.12.2018,18:10,0,0,0,0,-15.09,72.62,11.9,1.0,31
08.12.2018,18:25,0,0,0,0,-17.96,74.64,11.9,1.2,34
08.12.2018,18:40,0,0,0,0,-20.85,76.64,11.9,1.4,36
08.12.2018,18:55,0,0,0,0,-23.77,78.64,11.9,1.6,38
08.12.2018,19:10,0,0,0,0,-26.71,80.65,11.9,1.8,40
08.12.2018,19:25,0,0,0,0,-29.67,82.68,11.8,1.8,39
08.12.2018,19:40,0,0,0,0,-32.64,84.74,11.7,1.8,38
08.12.2018,19:55,0,0,0,0,-35.62,86.85,11.6,1.8,36
08.12.2018,20:10,0,0,0,0,-38.61,89.03,11.5,1.9,35
08.12.2018,20:25,0,0,0,0,-41.60,91.30,11.4,1.8,31
08.12.2018,20:40,0,0,0,0,-44.58,93.69,11.3,1.8,27
08.12.2018,20:55,0,0,0,0,-47.56,96.22,11.2,1.8,23
08.12.2018,21:10,0,0,0,0,-50.53,98.94,11.1,1.8,19
08.12.2018,21:25,0,0,0,0,-53.47,101.89,11.0,1.7,16
08.12.2018,21:40,0,0,0,0,-56.37,105.15,10.9,1.7,14
08.12.2018,21:55,0,0,0,0,-59.23,108.80,10.7,1.6,11
08.12.2018,22:10,0,0,0,0,-62.03,112.95,10.6,1.6,9
08.12.2018,22:25,0,0,0,0,-64.73,117.77,10.5,1.6,6
08.12.2018,22:40,0,0,0,0,-67.31,123.45,10.4,1.5,4
08.12.2018,22:55,0,0,0,0,-69.70,130.27,10.3,1.5,1
08.12.2018,23:10,0,0,0,0,-71.84,138.54,10.2,1.4,358
08.12.2018,23:25,0,0,0,0,-73.62,148.54,10.2,1.3,359
08.12.2018,23:40,0,0,0,0,-74.92,160.39,10.2,1.2,0
08.12.2018,23:55,0,0,0,0,-75.59,173.74,10.2,1.1,1
09.12.2018,00:10,0,0,0,0,-75.66,-172.71,10.1,1.0,2
09.12.2018,00:25,0,0,0,0,-74.94,-159.37,10.0,1.3,356
09.12.2018,00:40,0,0,0,0,-73.60,-147.60,9.8,1.6,352
09.12.2018,00:55,0,0,0,0,-71.78,-137.71,9.6,1.9,350
09.12.2018,01:10,0,0,0,0,-69.61,-129.55,9.4,2.2,348
09.12.2018,01:25,0,0,0,0,-67.20,-122.83,9.3,2.1,346
09.12.2018,01:40,0,0,0,0,-64.61,-117.22,9.3,2.1,343
09.12.2018,01:55,0,0,0,0,-61.89,-112.47,9.3,2.0,341
09.12.2018,02:10,0,0,0,0,-59.09,-108.36,9.2,2.0,338
09.12.2018,02:25,0,0,0,0,-56.22,-104.75,9.2,1.9,336
09.12.2018,02:40,0,0,0,0,-53.31,-101.53,9.1,1.8,333
09.12.2018,02:55,0,0,0,0,-50.37,-98.60,9.1,1.8,330
09.12.2018,03:10,0,0,0,0,-47.40,-95.91,9.0,1.8,328
09.12.2018,03:25,0,0,0,0,-44.42,-93.39,9.0,1.7,327
09.12.2018,03:40,0,0,0,0,-41.43,-91.02,8.9,1.7,327
09.12.2018,03:55,0,0,0,0,-38.44,-88.77,8.9,1.7,326
09.12.2018,04:10,0,0,0,0,-35.45,-86.60,8.9,1.6,326
09.12.2018,04:25,0,0,0,0,-32.47,-84.49,8.8,1.6,325
09.12.2018,04:40,0,0,0,0,-29.50,-82.43,8.8,1.6,325
09.12.2018,04:55,0,0,0,0,-26.55,-80.41,8.8,1.6,324
09.12.2018,05:10,0,0,0,0,-23.61,-78.40,8.8,1.6,322
09.12.2018,05:25,0,0,0,0,-20.70,-76.41,9.0,1.9,316
09.12.2018,05:40,0,0,0,0,-17.80,-74.41,9.2,2.1,310
09.12.2018,05:55,0,0,0,0,-14.94,-72.39,9.4,2.4,306
09.12.2018,06:10,0,0,0,0,-12.11,-70.36,9.5,2.7,303
09.12.2018,06:25,0,0,0,0,-9.29,-68.30,9.5,2.6,303
09.12.2018,06:40,0,0,0,0,-6.42,-66.20,9.5,2.4,303
09.12.2018,06:55,0,0,0,0,-2.80,-64.05,9.4,2.3,304
09.12.2018,07:10,0,0,0,0,-0.23,-61.84,9.4,2.2,304
09.12.2018,07:25,12,12,10,3,1.82,-59.58,9.7,2.2,303
09.12.2018,07:40,45,22,148,3,4.21,-57.24,10.1,2.2,302
09.12.2018,07:55,82,45,195,3,6.63,-54.82,10.5,2.2,300
09.12.2018,08:10,109,50,242,1,9.01,-52.32,11.0,2.2,299
09.12.2018,08:25,143,55,303,1,11.31,-49.72,11.7,2.2,298
09.12.2018,08:40,186,76,363,1,13.54,-47.03,12.5,2.2,297
09.12.2018,08:55,181,102,298,1,15.66,-44.22,13.3,2.3,296
09.12.2018,09:10,231,114,383,1,17.69,-41.30,14.0,2.3,295
09.12.2018,09:25,199,149,274,1,19.60,-38.27,14.7,2.4,301
09.12.2018,09:40,204,159,270,1,21.38,-35.11,15.3,2.5,307
09.12.2018,09:55,253,168,355,1,23.03,-31.83,15.9,2.7,312
09.12.2018,10:10,460,181,762,1,24.53,-28.43,16.5,2.8,315
09.12.2018,10:25,449,71,810,1,25.87,-24.91,16.9,2.4,309
09.12.2018,10:40,462,78,821,1,27.04,-21.28,17.3,2.0,299
09.12.2018,10:55,488,73,868,1,28.04,-17.55,17.7,1.7,285
09.12.2018,11:10,496,73,876,1,28.84,-13.73,18.1,1.6,269
09.12.2018,11:25,509,74,895,1,29.45,-9.84,18.6,1.5,277
09.12.2018,11:40,516,75,904,1,29.86,-5.89,19.0,1.5,287
09.12.2018,11:55,520,75,910,1,30.06,-1.91,19.5,1.5,296
09.12.2018,12:10,519,75,909,1,30.06,2.08,19.9,1.6,305
09.12.2018,12:25,517,74,907,1,29.85,6.06,20.2,1.1,297
09.12.2018,12:40,508,74,894,1,29.43,10.01,20.5,0.6,276
09.12.2018,12:55,497,73,879,1,28.81,13.90,20.7,0.5,219
09.12.2018,13:10,483,72,859,1,28.00,17.71,20.9,0.8,178
09.12.2018,13:25,462,70,829,1,27.00,21.44,20.9,1.0,182
09.12.2018,13:40,440,68,799,1,25.82,25.07,20.8,1.1,186
09.12.2018,13:55,413,66,761,1,24.47,28.58,20.8,1.2,189
09.12.2018,14:10,385,63,717,1,22.96,31.98,20.7,1.4,192
09.12.2018,14:25,355,60,674,1,21.31,35.25,20.6,1.4,199
09.12.2018,14:40,321,57,626,1,19.52,38.40,20.5,1.4,205
09.12.2018,14:55,286,54,575,1,17.60,41.43,20.4,1.4,211
09.12.2018,15:10,247,51,517,1,15.58,44.34,20.2,1.4,217
09.12.2018,15:25,208,47,457,1,13.44,47.14,19.7,1.0,233
09.12.2018,15:40,167,41,392,1,11.21,49.84,19.2,0.8,261
09.12.2018,15:55,125,38,319,1,8.90,52.43,18.6,0.9,295
09.12.2018,16:10,84,31,242,3,6.53,54.93,17.8,1.1,317
09.12.2018,16:25,45,20,156,3,4.11,57.34,16.8,1.1,310
09.12.2018,16:40,10,10,9,3,1.72,59.68,15.8,1.1,303
09.12.2018,16:55,0,0,0,0,-0.30,61.94,14.9,1.1,296
09.12.2018,17:10,0,0,0,0,-3.00,64.14,14.1,1.2,289
09.12.2018,17:25,0,0,0,0,-6.55,66.29,13.9,1.2,301
09.12.2018,17:40,0,0,0,0,-9.41,68.39,13.9,1.4,313
09.12.2018,17:55,0,0,0,0,-12.23,70.45,13.9,1.5,322
09.12.2018,18:10,0,0,0,0,-15.06,72.48,14.0,1.7,329
09.12.2018,18:25,0,0,0,0,-17.93,74.49,13.9,1.6,327
09.12.2018,18:40,0,0,0,0,-20.82,76.49,13.7,1.5,325
09.12.2018,18:55,0,0,0,0,-23.74,78.49,13.6,1.4,322
09.12.2018,19:10,0,0,0,0,-26.68,80.49,13.4,1.3,319
09.12.2018,19:25,0,0,0,0,-29.63,82.52,13.3,1.4,316
09.12.2018,19:40,0,0,0,0,-32.60,84.58,13.2,1.4,314
09.12.2018,19:55,0,0,0,0,-35.58,86.69,13.2,1.5,313
09.12.2018,20:10,0,0,0,0,-38.57,88.86,13.1,1.5,311
09.12.2018,20:25,0,0,0,0,-41.56,91.12,13.0,1.6,313
09.12.2018,20:40,0,0,0,0,-44.55,93.50,12.9,1.6,315
09.12.2018,20:55,0,0,0,0,-47.53,96.02,12.8,1.6,317
09.12.2018,21:10,0,0,0,0,-50.49,98.72,12.7,1.5,318
09.12.2018,21:25,0,0,0,0,-53.44,101.66,12.6,1.5,321
09.12.2018,21:40,0,0,0,0,-56.35,104.90,12.5,1.5,325
09.12.2018,21:55,0,0,0,0,-59.21,108.53,12.5,1.5,328
09.12.2018,22:10,0,0,0,0,-62.01,112.66,12.4,1.6,332
09.12.2018,22:25,0,0,0,0,-64.72,117.44,12.3,1.6,335
09.12.2018,22:40,0,0,0,0,-67.30,123.09,12.2,1.6,338
09.12.2018,22:55,0,0,0,0,-69.71,129.87,12.1,1.7,340
09.12.2018,23:10,0,0,0,0,-71.87,138.09,12.1,1.7,342
09.12.2018,23:25,0,0,0,0,-73.67,148.07,12.1,1.3,327
09.12.2018,23:40,0,0,0,0,-74.98,159.92,12.2,1.0,302
09.12.2018,23:55,0,0,0,0,-75.68,173.31,12.2,1.0,271
10.12.2018,00:10,0,0,0,0,-75.76,-173.07,12.2,1.3,249
10.12.2018,00:25,0,0,0,0,-75.06,-159.63,12.0,1.1,273
10.12.2018,00:40,0,0,0,0,-73.73,-147.76,11.6,1.2,301
10.12.2018,00:55,0,0,0,0,-71.91,-137.80,11.3,1.5,323
10.12.2018,01:10,0,0,0,0,-69.75,-129.59,11.1,1.8,335
10.12.2018,01:25,0,0,0,0,-67.33,-122.83,10.9,1.3,326
10.12.2018,01:40,0,0,0,0,-64.74,-117.21,10.9,0.9,304
10.12.2018,01:55,0,0,0,0,-62.03,-112.44,10.8,0.7,261
10.12.2018,02:10,0,0,0,0,-59.22,-108.33,10.8,1.0,225
10.12.2018,02:25,0,0,0,0,-56.36,-104.71,10.7,0.7,255
10.12.2018,02:40,0,0,0,0,-53.44,-101.49,10.7,0.8,299
10.12.2018,02:55,0,0,0,0,-50.50,-98.56,10.6,1.1,326
10.12.2018,03:10,0,0,0,0,-47.53,-95.87,10.6,1.6,337
10.12.2018,03:25,0,0,0,0,-44.55,-93.35,10.5,1.6,341
10.12.2018,03:40,0,0,0,0,-41.56,-90.99,10.4,1.6,344
10.12.2018,03:55,0,0,0,0,-38.57,-88.73,10.3,1.6,347
10.12.2018,04:10,0,0,0,0,-35.59,-86.56,10.2,1.6,350
10.12.2018,04:25,0,0,0,0,-32.61,-84.46,10.0,1.5,354
10.12.2018,04:40,0,0,0,0,-29.64,-82.40,9.9,1.5,358
10.12.2018,04:55,0,0,0,0,-26.68,-80.38,9.8,1.4,2
10.12.2018,05:10,0,0,0,0,-23.75,-78.38,9.7,1.4,6
10.12.2018,05:25,0,0,0,0,-20.83,-76.38,9.5,0.9,14
10.12.2018,05:40,0,0,0,0,-17.94,-74.38,9.3,0.5,39
10.12.2018,05:55,0,0,0,0,-15.07,-72.37,9.2,0.4,110
10.12.2018,06:10,0,0,0,0,-12.24,-70.34,9.0,0.8,144
10.12.2018,06:25,0,0,0,0,-9.43,-68.28,9.0,0.8,124
10.12.2018,06:40,0,0,0,0,-6.57,-66.18,8.9,1.0,107
10.12.2018,06:55,0,0,0,0,-3.03,-64.04,9.0,1.2,95
10.12.2018,07:10,0,0,0,0,-0.31,-61.84,9.0,1.4,87
10.12.2018,07:25,9,9,8,3,1.70,-59.57,9.3,1.5,82
10.12.2018,07:40,38,23,109,3,4.08,-57.24,9.6,1.6,79
10.12.2018,07:55,72,36,182,3,6.50,-54.83,10.0,1.8,76
10.12.2018,08:10,111,49,253,1,8.87,-52.33,10.5,1.9,74
10.12.2018,08:25,150,53,334,1,11.18,-49.74,11.4,1.9,71
10.12.2018,08:40,190,59,402,1,13.40,-47.05,12.4,1.9,69
10.12.2018,08:55,240,67,487,1,15.53,-44.25,13.4,1.9,66
10.12.2018,09:10,290,71,572,1,17.56,-41.33,14.3,1.9,64
10.12.2018,09:25,315,96,587,1,19.47,-38.31,15.0,1.9,65
10.12.2018,09:40,302,119,520,1,21.25,-35.16,15.5,2.0,67
10.12.2018,09:55,348,118,600,1,22.90,-31.88,16.0,2.0,68
10.12.2018,10:10,405,98,724,1,24.40,-28.49,16.4,2.0,70
10.12.2018,10:25,437,83,782,1,25.75,-24.98,16.7,2.1,72
10.12.2018,10:40,456,81,811,1,26.92,-21.36,17.0,2.1,74
10.12.2018,10:55,476,82,839,1,27.92,-17.63,17.2,2.2,75
10.12.2018,11:10,489,84,856,1,28.73,-13.82,17.4,2.2,77
10.12.2018,11:25,496,86,864,1,29.35,-9.94,17.6,2.2,78
10.12.2018,11:40,508,85,883,1,29.76,-6.00,17.7,2.1,79
10.12.2018,11:55,516,85,897,1,29.97,-2.02,17.9,2.1,80
10.12.2018,12:10,515,85,894,1,29.97,1.96,18.0,2.0,81
10.12.2018,12:25,512,85,890,1,29.77,5.94,18.1,2.1,82
10.12.2018,12:40,505,84,881,1,29.35,9.88,18.3,2.2,83
10.12.2018,12:55,494,83,866,1,28.74,13.76,18.4,2.3,84
10.12.2018,13:10,474,82,836,1,27.93,17.58,18.5,2.5,85
10.12.2018,13:25,456,80,810,1,26.94,21.30,18.5,2.5,87
10.12.2018,13:40,433,78,778,1,25.77,24.93,18.5,2.5,88
10.12.2018,13:55,411,75,749,1,24.43,28.44,18.4,2.5,90
10.12.2018,14:10,384,72,710,1,22.93,31.83,18.4,2.5,91
10.12.2018,14:25,352,69,665,1,21.28,35.11,18.3,2.5,87
10.12.2018,14:40,320,66,618,1,19.50,38.26,18.1,2.5,83
10.12.2018,14:55,284,62,565,1,17.59,41.29,18.0,2.5,78
10.12.2018,15:10,246,58,509,1,15.56,44.20,17.8,2.6,74
10.12.2018,15:25,206,53,447,1,13.43,47.01,17.4,2.5,78
10.12.2018,15:40,165,46,381,1,11.21,49.70,17.0,2.3,83
10.12.2018,15:55,124,43,306,1,8.91,52.29,16.5,2.2,88
10.12.2018,16:10,83,34,231,3,6.53,54.79,15.9,2.2,93
10.12.2018,16:25,44,22,146,3,4.12,57.21,15.0,2.1,91
10.12.2018,16:40,10,10,9,3,1.73,59.54,14.0,2.0,89
10.12.2018,16:55,0,0,0,0,-0.29,61.80,13.1,1.9,87
10.12.2018,17:10,0,0,0,0,-2.96,64.01,12.2,1.8,84
10.12.2018,17:25,0,0,0,0,-6.53,66.15,11.9,1.7,80
10.12.2018,17:40,0,0,0,0,-9.39,68.25,11.7,1.7,75
10.12.2018,17:55,0,0,0,0,-12.20,70.31,11.6,1.6,70
10.12.2018,18:10,0,0,0,0,-15.03,72.34,11.5,1.6,64
10.12.2018,18:25,0,0,0,0,-17.90,74.35,11.4,1.6,62
10.12.2018,18:40,0,0,0,0,-20.79,76.35,11.3,1.6,60
10.12.2018,18:55,0,0,0,0,-23.70,78.35,11.2,1.6,58
10.12.2018,19:10,0,0,0,0,-26.64,80.35,11.1,1.6,56
10.12.2018,19:25,0,0,0,0,-29.59,82.37,10.9,1.5,53
10.12.2018,19:40,0,0,0,0,-32.56,84.43,10.8,1.4,50
10.12.2018,19:55,0,0,0,0,-35.54,86.53,10.6,1.3,47
10.12.2018,20:10,0,0,0,0,-38.53,88.70,10.4,1.2,44
10.12.2018,20:25,0,0,0,0,-41.52,90.95,10.3,1.1,44
10.12.2018,20:40,0,0,0,0,-44.51,93.32,10.1,1.0,45
10.12.2018,20:55,0,0,0,0,-47.49,95.83,10.0,0.9,46
10.12.2018,21:10,0,0,0,0,-50.45,98.52,9.8,0.8,47
10.12.2018,21:25,0,0,0,0,-53.40,101.44,9.7,0.7,48
10.12.2018,21:40,0,0,0,0,-56.31,104.66,9.5,0.7,50
10.12.2018,21:55,0,0,0,0,-59.18,108.27,9.4,0.6,52
10.12.2018,22:10,0,0,0,0,-61.98,112.37,9.3,0.6,54
10.12.2018,22:25,0,0,0,0,-64.70,117.13,9.2,0.5,53
10.12.2018,22:40,0,0,0,0,-67.29,122.74,9.1,0.5,52
10.12.2018,22:55,0,0,0,0,-69.71,129.48,9.0,0.4,49
10.12.2018,23:10,0,0,0,0,-71.88,137.66,8.9,0.3,45
10.12.2018,23:25,0,0,0,0,-73.70,147.60,8.7,0.3,347
10.12.2018,23:40,0,0,0,0,-75.04,159.44,8.4,0.5,313
10.12.2018,23:55,0,0,0,0,-75.76,172.86,8.2,0.8,301
11.12.2018,00:10,0,0,0,0,-75.86,-173.45,8.0,1.1,296
11.12.2018,00:25,0,0,0,0,-75.17,-159.91,7.9,1.2,298
11.12.2018,00:40,0,0,0,0,-73.85,-147.95,7.8,1.2,300
11.12.2018,00:55,0,0,0,0,-72.04,-137.90,7.7,1.2,302
11.12.2018,01:10,0,0,0,0,-69.88,-129.65,7.6,1.3,304
11.12.2018,01:25,0,0,0,0,-67.46,-122.85,7.5,1.2,304
11.12.2018,01:40,0,0,0,0,-64.87,-117.20,7.5,1.2,305
11.12.2018,01:55,0,0,0,0,-62.16,-112.42,7.4,1.2,305
11.12.2018,02:10,0,0,0,0,-59.35,-108.30,7.3,1.1,305
11.12.2018,02:25,0,0,0,0,-56.49,-104.69,7.2,1.1,304
11.12.2018,02:40,0,0,0,0,-53.57,-101.46,7.2,1.0,302
11.12.2018,02:55,0,0,0,0,-50.63,-98.53,7.1,1.0,301
11.12.2018,03:10,0,0,0,0,-47.66,-95.83,7.0,0.9,299
11.12.2018,03:25,0,0,0,0,-44.68,-93.32,7.0,0.9,298
11.12.2018,03:40,0,0,0,0,-41.69,-90.96,6.9,0.9,296
11.12.2018,03:55,0,0,0,0,-38.70,-88.70,6.9,0.8,294
11.12.2018,04:10,0,0,0,0,-35.72,-86.53,6.9,0.8,292
11.12.2018,04:25,0,0,0,0,-32.74,-84.43,6.8,0.8,290
11.12.2018,04:40,0,0,0,0,-29.77,-82.38,6.8,0.7,287
11.12.2018,04:55,0,0,0,0,-26.81,-80.36,6.8,0.7,283
11.12.2018,05:10,0,0,0,0,-23.88,-78.36,6.7,0.7,279
11.12.2018,05:25,0,0,0,0,-20.96,-76.36,6.7,0.8,270
11.12.2018,05:40,0,0,0,0,-18.07,-74.37,6.7,0.9,263
11.12.2018,05:55,0,0,0,0,-15.21,-72.36,6.6,1.1,259
11.12.2018,06:10,0,0,0,0,-12.37,-70.33,6.6,1.2,255
11.12.2018,06:25,0,0,0,0,-9.56,-68.28,6.5,1.2,255
11.12.2018,06:40,0,0,0,0,-6.71,-66.18,6.5,1.2,255
11.12.2018,06:55,0,0,0,0,-3.25,-64.04,6.5,1.2,255
11.12.2018,07:10,0,0,0,0,-0.39,-61.84,6.5,1.1,255
11.12.2018,07:25,9,9,8,3,1.58,-59.58,6.8,1.2,252
11.12.2018,07:40,41,22,136,3,3.96,-57.25,7.1,1.2,249
11.12.2018,07:55,79,35,219,3,6.37,-54.84,7.6,1.2,246
11.12.2018,08:10,118,46,288,1,8.74,-52.35,8.1,1.2,243
11.12.2018,08:25,157,50,358,1,11.05,-49.76,9.1,1.4,241
11.12.2018,08:40,195,55,421,1,13.27,-47.07,10.2,1.5,240
11.12.2018,08:55,235,62,484,1,15.40,-44.28,11.2,1.6,239
11.12.2018,09:10,277,65,551,1,17.43,-41.37,12.2,1.8,238
11.12.2018,09:25,317,69,612,1,19.34,-38.35,12.9,1.8,234
11.12.2018,09:40,351,73,661,1,21.13,-35.20,13.4,1.9,230
11.12.2018,09:55,379,76,701,1,22.78,-31.94,13.9,2.0,227
11.12.2018,10:10,406,79,738,1,24.29,-28.55,14.4,2.0,223
11.12.2018,10:25,430,84,770,1,25.63,-25.05,14.7,2.1,222
11.12.2018,10:40,442,89,782,1,26.81,-21.44,15.1,2.1,220
11.12.2018,10:55,457,96,800,1,27.81,-17.72,15.5,2.1,219
11.12.2018,11:10,487,90,852,1,28.63,-13.91,15.7,2.2,218
11.12.2018,11:25,498,88,868,1,29.25,-10.04,15.8,2.3,227
11.12.2018,11:40,503,89,873,1,29.67,-6.10,15.8,2.5,234
11.12.2018,11:55,508,89,882,1,29.88,-2.14,15.8,2.7,241
11.12.2018,12:10,507,90,879,1,29.89,1.84,15.9,2.9,247
11.12.2018,12:25,505,91,876,1,29.69,5.81,16.3,2.8,246
11.12.2018,12:40,489,93,850,1,29.29,9.75,16.6,2.6,244
11.12.2018,12:55,479,90,837,1,28.68,13.63,17.1,2.5,243
11.12.2018,13:10,466,87,820,1,27.88,17.44,17.4,2.4,241
11.12.2018,13:25,453,84,804,1,26.89,21.17,17.6,2.3,237
11.12.2018,13:40,432,81,775,1,25.73,24.79,17.8,2.2,234
11.12.2018,13:55,406,79,737,1,24.39,28.30,17.9,2.1,230
11.12.2018,14:10,380,75,701,1,22.90,31.69,18.0,2.0,227
11.12.2018,14:25,346,75,650,1,21.26,34.97,18.0,2.0,224
11.12.2018,14:40,316,72,607,1,19.48,38.12,17.9,2.1,221
11.12.2018,14:55,276,65,547,1,17.58,41.15,17.9,2.1,218
11.12.2018,15:10,240,61,493,1,15.56,44.07,17.7,2.1,216
11.12.2018,15:25,195,55,418,2,13.43,46.87,17.4,2.0,216
11.12.2018,15:40,151,56,331,1,11.22,49.57,17.0,1.9,217
11.12.2018,15:55,122,48,294,1,8.91,52.16,16.5,1.8,218
11.12.2018,16:10,81,34,225,2,6.55,54.66,15.9,1.6,220
11.12.2018,16:25,44,22,143,1,4.13,57.08,14.9,1.5,227
11.12.2018,16:40,8,8,7,1,1.75,59.41,13.9,1.4,235
11.12.2018,16:55,0,0,0,0,-0.28,61.68,12.9,1.4,243
11.12.2018,17:10,0,0,0,0,-2.92,63.88,12.1,1.4,252
11.12.2018,17:25,0,0,0,0,-6.50,66.02,11.9,1.6,247
11.12.2018,17:40,0,0,0,0,-9.35,68.12,11.8,1.7,242
11.12.2018,17:55,0,0,0,0,-12.16,70.18,11.9,1.9,239
11.12.2018,18:10,0,0,0,0,-15.00,72.21,11.9,2.1,237
11.12.2018,18:25,0,0,0,0,-17.86,74.22,11.9,2.1,246
11.12.2018,18:40,0,0,0,0,-20.75,76.22,11.9,2.1,255
11.12.2018,18:55,0,0,0,0,-23.66,78.21,11.9,2.2,265
11.12.2018,19:10,0,0,0,0,-26.60,80.21,11.8,2.3,273
11.12.2018,19:25,0,0,0,0,-29.55,82.23,11.8,2.3,280
11.12.2018,19:40,0,0,0,0,-32.52,84.28,11.8,2.4,285
11.12.2018,19:55,0,0,0,0,-35.50,86.38,11.8,2.4,291
11.12.2018,20:10,0,0,0,0,-38.48,88.54,11.8,2.5,296
11.12.2018,20:25,0,0,0,0,-41.47,90.79,11.9,2.6,300
11.12.2018,20:40,0,0,0,0,-44.46,93.14,11.9,2.6,303
11.12.2018,20:55,0,0,0,0,-47.44,95.64,11.8,2.7,306
11.12.2018,21:10,0,0,0,0,-50.41,98.32,11.8,2.8,309
11.12.2018,21:25,0,0,0,0,-53.36,101.23,11.7,2.8,309
11.12.2018,21:40,0,0,0,0,-56.27,104.44,11.6,2.9,310
11.12.2018,21:55,0,0,0,0,-59.14,108.02,11.5,2.9,311
11.12.2018,22:10,0,0,0,0,-61.95,112.10,11.4,2.9,312
11.12.2018,22:25,0,0,0,0,-64.68,116.83,11.3,2.9,313
11.12.2018,22:40,0,0,0,0,-67.28,122.41,11.2,3.0,314
11.12.2018,22:55,0,0,0,0,-69.71,129.10,11.1,3.0,314
11.12.2018,23:10,0,0,0,0,-71.89,137.24,10.9,3.1,315
11.12.2018,23:25,0,0,0,0,-73.73,147.14,10.8,3.2,311
11.12.2018,23:40,0,0,0,0,-75.09,158.97,10.6,3.2,307
11.12.2018,23:55,0,0,0,0,-75.83,172.42,10.5,3.3,304
12.12.2018,00:10,0,0,0,0,-75.94,-173.83,10.3,3.4,300
12.12.2018,00:25,0,0,0,0,-75.27,-160.20,10.2,3.4,302
12.12.2018,00:40,0,0,0,0,-73.96,-148.15,10.0,3.3,304
12.12.2018,00:55,0,0,0,0,-72.16,-138.03,9.9,3.2,307
12.12.2018,01:10,0,0,0,0,-70.00,-129.72,9.8,3.2,309
12.12.2018,01:25,0,0,0,0,-67.59,-122.89,9.7,3.2,310
12.12.2018,01:40,0,0,0,0,-65.00,-117.22,9.6,3.2,310
12.12.2018,01:55,0,0,0,0,-62.28,-112.42,9.6,3.2,311
12.12.2018,02:10,0,0,0,0,-59.48,-108.29,9.6,3.2,311
12.12.2018,02:25,0,0,0,0,-56.61,-104.67,9.5,3.3,312
12.12.2018,02:40,0,0,0,0,-53.70,-101.44,9.5,3.3,312
12.12.2018,02:55,0,0,0,0,-50.75,-98.51,9.4,3.3,312
12.12.2018,03:10,0,0,0,0,-47.79,-95.81,9.4,3.4,312
12.12.2018,03:25,0,0,0,0,-44.81,-93.30,9.3,3.4,313
12.12.2018,03:40,0,0,0,0,-41.82,-90.94,9.3,3.5,313
12.12.2018,03:55,0,0,0,0,-38.83,-88.68,9.2,3.6,313
12.12.2018,04:10,0,0,0,0,-35.84,-86.51,9.2,3.6,313
12.12.2018,04:25,0,0,0,0,-32.86,-84.41,9.1,3.6,313
12.12.2018,04:40,0,0,0,0,-29.89,-82.36,9.1,3.7,314
12.12.2018,04:55,0,0,0,0,-26.94,-80.34,9.0,3.7,314
12.12.2018,05:10,0,0,0,0,-24.00,-78.34,9.0,3.7,314
12.12.2018,05:25,0,0,0,0,-21.09,-76.35,8.9,3.6,315
12.12.2018,05:40,0,0,0,0,-18.20,-74.36,8.8,3.4,315
12.12.2018,05:55,0,0,0,0,-15.33,-72.36,8.6,3.3,316
12.12.2018,06:10,0,0,0,0,-12.50,-70.33,8.5,3.1,316
12.12.2018,06:25,0,0,0,0,-9.69,-68.27,8.6,3.3,316
12.12.2018,06:40,0,0,0,0,-6.85,-66.18,8.6,3.5,316
12.12.2018,06:55,0,0,0,0,-3.45,-64.04,8.6,3.7,316
12.12.2018,07:10,0,0,0,0,-0.46,-61.85,8.7,3.9,316
12.12.2018,07:25,8,8,7,3,1.47,-59.59,8.8,3.8,316
12.12.2018,07:40,41,21,136,3,3.83,-57.26,9.0,3.8,316
12.12.2018,07:55,79,34,223,3,6.25,-54.86,9.2,3.7,316
12.12.2018,08:10,120,45,298,1,8.62,-52.37,9.5,3.7,316
12.12.2018,08:25,160,47,373,1,10.93,-49.79,10.1,3.5,316
12.12.2018,08:40,202,55,439,1,13.15,-47.10,10.8,3.4,317
12.12.2018,08:55,241,60,499,1,15.28,-44.31,11.5,3.3,317
12.12.2018,09:10,279,64,558,1,17.31,-41.41,12.2,3.2,317
12.12.2018,09:25,316,68,614,1,19.22,-38.40,12.9,2.9,315
12.12.2018,09:40,350,72,663,1,21.01,-35.26,13.5,2.6,313
12.12.2018,09:55,382,75,708,1,22.67,-32.00,14.2,2.3,309
12.12.2018,10:10,410,78,748,1,24.17,-28.62,14.8,2.0,304
12.12.2018,10:25,435,80,784,1,25.52,-25.12,15.3,1.7,297
