Month,Day,Hour,Irradiance,Temperature,
11;8;11;809;17.6;
11;8;12;839;19.1;
11;8;13;891;20.2;
11;8;14;884;21.1;
11;8;15;777;21.5;
11;8;16;565;21.4;
11;8;17;431;20.9;
11;8;18;214;19.8;
11;8;19;33;18.4;
11;8;20;0;17.5;
11;8;21;0;16.6;
11;8;22;0;15.7;
11;8;23;0;14.9;
11;8;24;0;14.0;
11;9;1;0;13.1;
11;9;2;0;12.2;
11;9;3;0;11.3;
11;9;4;0;10.4;
11;9;5;0;9.5;
11;9;6;0;8.6;
11;9;7;52;9.6;
11;9;8;296;12.1;
11;9;9;544;14.6;
11;9;10;791;17.1;
11;9;11;959;19.2;
11;9;12;1084;21.1;
11;9;13;1117;22.5;
11;9;14;1073;23.4;
11;9;15;973;23.9;
11;9;16;802;23.9;
11;9;17;571;23.2;
11;9;18;292;21.9;
11;9;19;57;20.1;
11;9;20;0;19.0;
11;9;21;0;17.9;
11;9;22;0;16.8;
11;9;23;0;15.7;
11;9;24;0;14.6;
11;10;1;0;13.8;
11;10;2;0;12.9;
11;10;3;0;12.0;
11;10;4;0;11.1;
11;10;5;0;10.3;
11;10;6;0;9.4;
11;10;7;22;9.8;
11;10;8;196;11.6;
11;10;9;487;14.1;
11;10;10;762;16.8;
11;10;11;958;19.2;
11;10;12;1103;21.3;
11;10;13;1149;22.9;
11;10;14;1103;24.0;
11;10;15;1006;24.7;
11;10;16;805;24.8;
11;10;17;570;24.1;
11;10;18;296;22.8;
11;10;19;59;21.1;
11;10;20;0;19.8;
11;10;21;0;18.6;
11;10;22;0;17.3;
11;10;23;0;16.0;
11;10;24;0;14.8;
11;11;1;0;13.5;
11;11;2;0;12.3;
11;11;3;0;11.0;
11;11;4;0;9.7;
11;11;5;0;8.4;
11;11;6;0;7.1;
11;11;7;59;8.3;
11;11;8;296;10.6;
11;11;9;511;12.8;
11;11;10;751;15.1;
11;11;11;936;17.2;
11;11;12;1030;18.9;
11;11;13;1080;20.3;
11;11;14;1038;21.2;
11;11;15;949;21.6;
11;11;16;758;21.6;
11;11;17;551;21.0;
11;11;18;301;19.7;
11;11;19;12;17.8;
11;11;20;0;16.7;
11;11;21;0;15.6;
11;11;22;0;14.5;
11;11;23;0;13.4;
11;11;24;0;12.3;
11;12;1;0;11.6;
11;12;2;0;10.7;
11;12;3;0;9.9;
11;12;4;0;9.1;
11;12;5;0;8.3;
11;12;6;0;7.5;
11;12;7;52;8.5;
11;12;8;311;11.1;
11;12;9;518;13.3;
11;12;10;712;15.4;
11;12;11;918;17.5;
11;12;12;1044;19.3;
11;12;13;1075;20.7;
11;12;14;1046;21.6;
11;12;15;937;22.1;
11;12;16;747;22.1;
11;12;17;538;21.4;
11;12;18;250;20.1;
11;12;19;58;18.4;
11;12;20;0;17.2;
11;12;21;0;16.1;
11;12;22;0;14.9;
11;12;23;0;13.8;
11;12;24;0;12.6;
11;13;1;0;11.7;
11;13;2;0;10.6;
11;13;3;0;9.6;
11;13;4;0;8.6;
11;13;5;0;7.6;
11;13;6;0;6.6;
11;13;7;53;7.6;
11;13;8;223;9.3;
11;13;9;473;11.5;
11;13;10;689;13.8;
11;13;11;877;15.8;
11;13;12;998;17.6;
11;13;13;1050;19.0;
11;13;14;999;19.9;
11;13;15;890;20.4;
11;13;16;659;20.2;
11;13;17;550;19.7;
11;13;18;284;18.6;
11;13;19;47;16.9;
11;13;20;0;15.9;
11;13;21;0;14.8;
11;13;22;0;13.7;
11;13;23;0;12.7;
11;13;24;0;11.6;
11;14;1;0;10.8;
11;14;2;0;9.9;
11;14;3;0;9.0;
11;14;4;0;8.1;
11;14;5;0;7.2;
11;14;6;0;6.4;
11;14;7;31;7.0;
11;14;8;293;9.6;
11;14;9;528;12.0;
11;14;10;794;14.6;
11;14;11;1002;16.9;
11;14;12;1127;18.9;
11;14;13;1169;20.4;
11;14;14;1126;21.5;
11;14;15;1007;22.0;
11;14;16;816;22.0;
11;14;17;555;21.3;
11;14;18;248;19.7;
11;14;19;60;17.9;
11;14;20;0;16.9;
11;14;21;0;15.8;
11;14;22;0;14.7;
11;14;23;0;13.6;
11;14;24;0;12.6;
11;15;1;0;11.7;
11;15;2;0;10.7;
11;15;3;0;9.8;
11;15;4;0;8.8;
11;15;5;0;7.9;
11;15;6;0;6.9;
11;15;7;31;7.5;
11;15;8;234;9.5;
11;15;9;537;12.2;
11;15;10;816;15.0;
11;15;11;992;17.3;
11;15;12;1110;19.3;
11;15;13;1144;20.8;
11;15;14;1119;21.8;
11;15;15;1012;22.4;
11;15;16;820;22.4;
11;15;17;581;21.8;
11;15;18;250;20.3;
11;15;19;32;18.4;
11;15;20;0;17.3;
11;15;21;0;16.3;
11;15;22;0;15.2;
11;15;23;0;14.2;
11;15;24;0;13.1;
11;16;1;0;12.2;
11;16;2;0;11.3;
11;16;3;0;10.4;
11;16;4;0;9.4;
11;16;5;0;8.5;
11;16;6;0;7.6;
11;16;7;44;8.4;
11;16;8;278;10.8;
11;16;9;483;12.9;
11;16;10;685;15.0;
11;16;11;876;17.0;
11;16;12;1001;18.7;
11;16;13;957;19.9;
11;16;14;956;20.7;
11;16;15;865;21.1;
11;16;16;697;21.1;
11;16;17;453;20.3;
11;16;18;249;19.1;
11;16;19;51;17.5;
11;16;20;0;16.5;
11;16;21;0;15.4;
11;16;22;0;14.4;
11;16;23;0;13.3;
11;16;24;0;12.2;
11;17;1;0;11.4;
11;17;2;0;10.5;
11;17;3;0;9.5;
11;17;4;0;8.6;
11;17;5;0;7.7;
11;17;6;0;6.8;
11;17;7;26;7.3;
11;17;8;252;9.5;
11;17;9;509;12.0;
11;17;10;785;14.6;
11;17;11;989;17.0;
11;17;12;1084;18.9;
11;17;13;1132;20.4;
11;17;14;1076;21.3;
11;17;15;980;21.8;
11;17;16;789;21.8;
11;17;17;530;21.1;
11;17;18;263;19.6;
11;17;19;62;17.9;
11;17;20;0;17.1;
11;17;21;0;16.2;
11;17;22;0;15.4;
11;17;23;0;14.6;
11;17;24;0;13.8;
11;18;1;0;13.1;
11;18;2;0;12.5;
11;18;3;0;11.9;
11;18;4;0;11.3;
11;18;5;0;10.7;
11;18;6;0;10.1;
11;18;7;63;11.3;
11;18;8;311;13.7;
11;18;9;567;16.2;
11;18;10;773;18.4;
11;18;11;967;20.5;
11;18;12;1064;22.2;
11;18;13;1099;23.5;
11;18;14;1068;24.4;
11;18;15;948;24.9;
11;18;16;766;24.9;
11;18;17;498;24.1;
11;18;18;240;22.7;
11;18;19;19;21.0;
11;18;20;0;19.9;
11;18;21;0;18.7;
11;18;22;0;17.6;
11;18;23;0;16.5;
11;18;24;0;15.4;
11;19;1;0;14.3;
11;19;2;0;13.1;
11;19;3;0;12.0;
11;19;4;0;10.8;
11;19;5;0;9.6;
11;19;6;0;8.5;
11;19;7;49;9.4;
11;19;8;310;12.0;
11;19;9;590;14.8;
11;19;10;797;17.1;
11;19;11;961;19.2;
11;19;12;1067;21.0;
11;19;13;1094;22.3;
11;19;14;1056;23.1;
11;19;15;952;23.6;
11;19;16;778;23.5;
11;19;17;511;22.7;
11;19;18;301;21.4;
11;19;19;51;19.6;
11;19;20;0;18.3;
11;19;21;0;17.1;
11;19;22;0;15.8;
11;19;23;0;14.6;
11;19;24;0;13.4;
11;20;1;0;12.4;
11;20;2;0;11.3;
11;20;3;0;10.3;
11;20;4;0;9.3;
11;20;5;0;8.2;
11;20;6;0;7.2;
11;20;7;35;7.9;
11;20;8;280;10.3;
11;20;9;524;12.7;
11;20;10;784;15.3;
11;20;11;977;17.6;
11;20;12;1086;19.4;
11;20;13;1127;20.9;
11;20;14;1116;21.9;
11;20;15;988;22.4;
11;20;16;801;22.5;
11;20;17;572;21.8;
11;20;18;294;20.4;
11;20;19;28;18.5;
11;20;20;0;17.5;
11;20;21;0;16.5;
11;20;22;0;15.4;
11;20;23;0;14.4;
11;20;24;0;13.4;
11;21;1;0;12.6;
11;21;2;0;11.7;
11;21;3;0;10.9;
11;21;4;0;10.0;
11;21;5;0;9.2;
11;21;6;0;8.3;
11;21;7;40;9.1;
11;21;8;289;11.6;
11;21;9;529;14.1;
11;21;10;738;16.3;
11;21;11;920;18.4;
11;21;12;1052;20.2;
11;21;13;1097;21.7;
11;21;14;1073;22.7;
11;21;15;959;23.2;
11;21;16;754;23.2;
11;21;17;539;22.5;
11;21;18;295;21.2;
11;21;19;43;19.4;
11;21;20;0;18.4;
11;21;21;0;17.3;
11;21;22;0;16.2;
11;21;23;0;15.1;
11;21;24;0;14.1;
11;22;1;0;13.2;
11;22;2;0;12.2;
11;22;3;0;11.3;
11;22;4;0;10.4;
11;22;5;0;9.4;
11;22;6;0;8.5;
11;22;7;43;9.3;
11;22;8;240;11.3;
11;22;9;513;13.8;
11;22;10;719;16.1;
11;22;11;920;18.2;
11;22;12;1063;20.1;
11;22;13;1105;21.6;
11;22;14;1052;22.6;
11;22;15;945;23.1;
11;22;16;796;23.2;
11;22;17;579;22.6;
11;22;18;264;21.2;
11;22;19;68;19.5;
11;22;20;0;18.6;
11;22;21;0;17.8;
11;22;22;0;16.9;
11;22;23;0;16.1;
11;22;24;0;15.2;
11;23;1;0;14.6;
11;23;2;0;13.9;
11;23;3;0;13.3;
11;23;4;0;12.6;
11;23;5;0;12.0;
11;23;6;0;11.3;
11;23;7;31;12.0;
11;23;8;52;12.2;
11;23;9;206;13.4;
11;23;10;423;15.2;
11;23;11;400;16.1;
11;23;12;348;16.6;
11;23;13;255;16.6;
11;23;14;248;16.5;
11;23;15;439;17.0;
11;23;16;374;17.2;
11;23;17;375;17.4;
11;23;18;263;17.3;
11;23;19;63;16.6;
11;23;20;0;15.7;
11;23;21;0;14.9;
11;23;22;0;14.0;
11;23;23;0;13.1;
11;23;24;0;12.3;
11;24;1;0;11.6;
11;24;2;0;10.8;
11;24;3;0;10.0;
11;24;4;0;9.3;
11;24;5;0;8.5;
11;24;6;0;7.7;
11;24;7;56;8.9;
11;24;8;284;11.2;
11;24;9;548;13.7;
11;24;10;769;16.1;
11;24;11;978;18.4;
11;24;12;1091;20.3;
11;24;13;1136;21.8;
11;24;14;1085;22.8;
11;24;15;968;23.3;
11;24;16;811;23.3;
11;24;17;565;22.6;
11;24;18;338;21.4;
11;24;19;62;19.6;
11;24;20;0;18.3;
11;24;21;0;17.1;
11;24;22;0;15.8;
11;24;23;0;14.6;
11;24;24;0;13.3;
11;25;1;0;12.2;
11;25;2;0;11.1;
11;25;3;0;9.9;
11;25;4;0;8.8;
11;25;5;0;7.6;
11;25;6;0;6.4;
11;25;7;62;7.6;
11;25;8;278;9.7;
11;25;9;610;12.6;
11;25;10;833;15.1;
11;25;11;961;17.1;
11;25;12;1071;18.8;
11;25;13;1103;20.1;
11;25;14;1039;20.9;
11;25;15;927;21.2;
11;25;16;747;21.1;
11;25;17;495;20.2;
11;25;18;255;18.7;
11;25;19;38;16.9;
11;25;20;0;16.1;
11;25;21;0;15.2;
11;25;22;0;14.3;
11;25;23;0;13.4;
11;25;24;0;12.6;
11;26;1;0;12.0;
11;26;2;0;11.4;
11;26;3;0;10.9;
11;26;4;0;10.3;
11;26;5;0;9.7;
11;26;6;0;9.2;
11;26;7;61;10.4;
11;26;8;284;12.6;
11;26;9;512;14.8;
11;26;10;690;16.8;
11;26;11;679;18.0;
11;26;12;636;18.6;
11;26;13;763;19.4;
11;26;14;843;20.2;
11;26;15;562;20.1;
11;26;16;502;19.9;
11;26;17;353;19.3;
11;26;18;202;18.3;
11;26;19;49;17.1;
11;26;20;0;16.0;
11;26;21;0;14.8;
11;26;22;0;13.7;
11;26;23;0;12.6;
11;26;24;0;11.5;
11;27;1;0;10.4;
11;27;2;0;9.4;
11;27;3;0;8.3;
11;27;4;0;7.2;
11;27;5;0;6.2;
11;27;6;0;5.1;
11;27;7;81;6.7;
11;27;8;346;9.3;
11;27;9;637;12.1;
11;27;10;889;14.7;
11;27;11;1083;17.0;
11;27;12;1204;19.0;
11;27;13;1243;20.4;
11;27;14;1204;21.4;
11;27;15;1080;21.9;
11;27;16;889;21.9;
11;27;17;637;21.1;
11;27;18;352;19.7;
11;27;19;18;17.5;
11;27;20;0;16.2;
11;27;21;0;15.0;
11;27;22;0;13.7;
11;27;23;0;12.4;
11;27;24;0;11.2;
11;28;1;0;10.2;
11;28;2;0;9.2;
11;28;3;0;8.2;
11;28;4;0;7.2;
11;28;5;0;6.1;
11;28;6;0;5.1;
11;28;7;75;6.6;
11;28;8;340;9.3;
11;28;9;599;11.9;
11;28;10;808;14.2;
11;28;11;983;16.3;
11;28;12;1106;18.2;
11;28;13;1130;19.5;
11;28;14;1092;20.4;
11;28;15;993;20.8;
11;28;16;815;20.8;
11;28;17;580;20.1;
11;28;18;357;18.8;
11;28;19;54;16.9;
11;28;20;0;15.7;
11;28;21;0;14.6;
11;28;22;0;13.4;
11;28;23;0;12.2;
11;28;24;0;11.0;
11;29;1;0;10.2;
11;29;2;0;9.3;
11;29;3;0;8.3;
11;29;4;0;7.4;
11;29;5;0;6.5;
11;29;6;0;5.6;
11;29;7;38;6.4;
11;29;8;235;8.4;
11;29;9;536;11.1;
11;29;10;810;13.8;
11;29;11;1012;16.3;
11;29;12;1126;18.3;
11;29;13;1168;19.9;
11;29;14;1135;20.9;
11;29;15;1029;21.5;
11;29;16;832;21.6;
11;29;17;612;21.0;
11;29;18;309;19.6;
11;29;19;72;17.8;
11;29;20;0;16.6;
11;29;21;0;15.4;
11;29;22;0;14.2;
11;29;23;0;13.0;
11;29;24;0;11.8;
11;30;1;0;10.7;
11;30;2;0;9.6;
11;30;3;0;8.5;
11;30;4;0;7.4;
11;30;5;0;6.3;
11;30;6;0;5.2;
11;30;7;84;6.9;
11;30;8;294;9.0;
11;30;9;547;11.4;
11;30;10;816;13.9;
11;30;11;997;16.2;
11;30;12;1121;18.1;
11;30;13;1160;19.6;
11;30;14;1130;20.6;
11;30;15;1020;21.1;
11;30;16;836;21.1;
11;30;17;653;20.6;
11;30;18;340;19.2;
11;30;19;29;17.2;
11;30;20;0;16.0;
11;30;21;0;14.8;
11;30;22;0;13.7;
11;30;23;0;12.5;
11;30;24;0;11.3;
12;1;1;0;10.4;
12;1;2;0;9.4;
12;1;3;0;8.5;
12;1;4;0;7.5;
12;1;5;0;6.5;
12;1;6;0;5.5;
12;1;7;65;6.7;
12;1;8;357;9.6;
12;1;9;661;12.5;
12;1;10;914;15.1;
12;1;11;1109;17.5;
12;1;12;1229;19.4;
12;1;13;1269;20.9;
12;1;14;1226;21.8;
12;1;15;1104;22.3;
12;1;16;910;22.3;
12;1;17;628;21.4;
12;1;18;256;19.6;
12;1;19;90;17.7;
12;1;20;0;16.7;
12;1;21;0;15.7;
12;1;22;0;14.7;
12;1;23;0;13.8;
12;1;24;0;12.8;
12;2;1;0;12.2;
12;2;2;0;11.5;
12;2;3;0;10.9;
12;2;4;0;10.3;
12;2;5;0;9.6;
12;2;6;0;9.0;
12;2;7;93;10.9;
12;2;8;283;12.8;
12;2;9;504;15.0;
12;2;10;702;17.1;
12;2;11;848;19.0;
12;2;12;971;20.6;
12;2;13;1025;22.0;
12;2;14;985;22.8;
12;2;15;863;23.2;
12;2;16;782;23.4;
12;2;17;582;22.9;
12;2;18;341;21.8;
12;2;19;73;20.2;
12;2;20;0;19.0;
12;2;21;0;17.8;
12;2;22;0;16.6;
12;2;23;0;15.4;
12;2;24;0;14.2;
12;3;1;0;13.2;
12;3;2;0;12.2;
12;3;3;0;11.1;
12;3;4;0;10.0;
12;3;5;0;9.0;
12;3;6;0;7.9;
12;3;7;89;9.7;
12;3;8;319;12.0;
12;3;9;560;14.4;
12;3;10;814;16.8;
12;3;11;1000;19.0;
12;3;12;1103;20.8;
12;3;13;1149;22.3;
12;3;14;1111;23.2;
12;3;15;998;23.7;
12;3;16;833;23.7;
12;3;17;600;23.0;
12;3;18;287;21.5;
12;3;19;46;19.6;
12;3;20;0;18.5;
12;3;21;0;17.3;
12;3;22;0;16.1;
12;3;23;0;15.0;
12;3;24;0;13.8;
12;4;1;0;12.9;
12;4;2;0;12.0;
12;4;3;0;11.1;
12;4;4;0;10.1;
12;4;5;0;9.2;
12;4;6;0;8.2;
12;4;7;77;9.7;
12;4;8;334;12.3;
12;4;9;540;14.6;
12;4;10;753;16.7;
12;4;11;878;18.5;
12;4;12;875;19.7;
12;4;13;789;20.3;
12;4;14;763;20.6;
12;4;15;693;20.7;
12;4;16;597;20.5;
12;4;17;472;19.9;
12;4;18;272;18.9;
12;4;19;72;17.4;
12;4;20;0;16.2;
12;4;21;0;15.1;
12;4;22;0;13.9;
12;4;23;0;12.7;
12;4;24;0;11.5;
12;5;1;0;10.7;
12;5;2;0;9.8;
12;5;3;0;8.9;
12;5;4;0;8.0;
12;5;5;0;7.1;
12;5;6;0;6.2;
12;5;7;42;7.0;
12;5;8;226;8.8;
12;5;9;532;11.5;
12;5;10;814;14.3;
12;5;11;1032;16.8;
12;5;12;1170;19.0;
12;5;13;1222;20.7;
12;5;14;1189;21.8;
12;5;15;1075;22.4;
12;5;16;874;22.5;
12;5;17;627;21.8;
12;5;18;358;20.5;
12;5;19;37;18.5;
12;5;20;0;17.8;
12;5;21;0;17.0;
12;5;22;0;16.3;
12;5;23;0;15.6;
12;5;24;0;14.8;
12;6;1;0;14.4;
12;6;2;0;13.9;
12;6;3;0;13.5;
12;6;4;0;13.1;
12;6;5;0;12.6;
12;6;6;0;12.2;
12;6;7;21;12.6;
12;6;8;126;13.6;
12;6;9;23;13.3;
12;6;10;343;14.6;
12;6;11;452;15.9;
12;6;12;641;17.3;
12;6;13;448;17.8;
12;6;14;388;18.0;
12;6;15;369;18.2;
12;6;16;332;18.2;
12;6;17;28;17.4;
12;6;18;7;16.7;
12;6;19;10;16.1;
12;6;20;0;15.4;
12;6;21;0;14.7;
12;6;22;0;14.0;
12;6;23;0;13.3;
12;6;24;0;12.6;
12;7;1;0;11.6;
12;7;2;0;10.5;
12;7;3;0;9.5;
12;7;4;0;8.5;
12;7;5;0;7.4;
12;7;6;0;6.4;
12;7;7;53;7.4;
12;7;8;351;10.4;
12;7;9;626;13.2;
12;7;10;878;15.9;
12;7;11;1059;18.2;
12;7;12;1176;20.1;
12;7;13;1216;21.6;
12;7;14;1172;22.6;
12;7;15;1056;23.1;
12;7;16;854;23.0;
12;7;17;622;22.2;
12;7;18;307;20.7;
12;7;19;21;18.6;
12;7;20;0;17.6;
12;7;21;0;16.6;
12;7;22;0;15.6;
12;7;23;0;14.6;
12;7;24;0;13.6;
12;8;1;0;12.9;
12;8;2;0;12.2;
12;8;3;0;11.5;
12;8;4;0;10.8;
12;8;5;0;10.1;
12;8;6;0;9.4;
12;8;7;33;10.1;
12;8;8;88;10.7;
12;8;9;94;10.9;
12;8;10;399;12.7;
12;8;11;739;15.1;
12;8;12;911;17.4;
12;8;13;885;18.9;
12;8;14;804;19.9;
12;8;15;581;20.1;
12;8;16;565;20.2;
12;8;17;406;19.9;
12;8;18;291;19.2;
12;8;19;59;18.1;
12;8;20;0;17.0;
12;8;21;0;16.0;
12;8;22;0;14.9;
12;8;23;0;13.9;
12;8;24;0;12.9;
12;9;1;0;11.8;
12;9;2;0;10.7;
12;9;3;0;9.6;
12;9;4;0;8.4;
12;9;5;0;7.3;
12;9;6;0;6.2;
12;9;7;83;7.8;
12;9;8;344;10.4;
12;9;9;622;13.2;
12;9;10;864;15.7;
12;9;11;1055;18.0;
12;9;12;1168;19.9;
12;9;13;1213;21.4;
12;9;14;1169;22.4;
12;9;15;1051;22.8;
12;9;16;869;22.8;
12;9;17;600;22.0;
12;9;18;343;20.5;
12;9;19;67;18.5;
12;9;20;0;17.4;
12;9;21;0;16.4;
12;9;22;0;15.3;
12;9;23;0;14.2;
12;9;24;0;13.2;
12;10;1;0;12.4;
12;10;2;0;11.6;
12;10;3;0;10.8;
12;10;4;0;10.0;
12;10;5;0;9.2;
12;10;6;0;8.4;
12;10;7;72;9.9;
12;10;8;278;12.1;
12;10;9;282;12.8;
12;10;10;697;15.4;
12;10;11;535;16.2;
12;10;12;469;16.5;
12;10;13;595;17.1;
12;10;14;669;17.7;
12;10;15;651;18.1;
12;10;16;627;18.4;
12;10;17;555;18.5;
12;10;18;360;18.0;
12;10;19;89;16.8;
12;10;20;0;15.9;
12;10;21;0;15.1;
12;10;22;0;14.2;
12;10;23;0;13.3;
12;10;24;0;12.5;
12;11;1;0;11.9;
12;11;2;0;11.3;
12;11;3;0;10.7;
12;11;4;0;10.2;
12;11;5;0;9.6;
12;11;6;0;9.0;
12;11;7;66;10.3;
12;11;8;292;12.6;
12;11;9;499;14.7;
12;11;10;766;17.2;
12;11;11;810;18.8;
12;11;12;786;19.8;
12;11;13;783;20.5;
12;11;14;799;21.0;
12;11;15;674;21.1;
12;11;16;550;20.9;
12;11;17;482;20.4;
12;11;18;323;19.6;
12;11;19;74;18.2;
12;11;20;0;17.3;
12;11;21;0;16.4;
12;11;22;0;15.5;
12;11;23;0;14.6;
12;11;24;0;13.7;
12;12;1;0;13.1;
12;12;2;0;12.5;
12;12;3;0;11.9;
12;12;4;0;11.2;
12;12;5;0;10.6;
12;12;6;0;10.0;
12;12;7;36;10.7;
12;12;8;114;11.5;
12;12;9;319;13.0;
12;12;10;390;14.2;
12;12;11;533;15.4;
12;12;12;579;16.4;
12;12;13;803;17.7;
12;12;14;803;18.7;
12;12;15;611;19.1;
12;12;16;518;19.2;
12;12;17;229;18.4;
12;12;18;76;17.4;
12;12;19;42;16.4;
12;12;20;0;15.9;
12;12;21;0;15.5;
12;12;22;0;15.0;
12;12;23;0;14.5;
12;12;24;0;14.1;
12;13;1;0;13.7;
12;13;2;0;13.3;
12;13;3;0;12.9;
12;13;4;0;12.5;
12;13;5;0;12.1;
12;13;6;0;11.7;
12;13;7;47;12.5;
12;13;8;163;13.6;
12;13;9;274;14.7;
12;13;10;610;16.7;
12;13;11;635;18.1;
12;13;12;708;19.2;
12;13;13;874;20.5;
12;13;14;577;20.7;
12;13;15;216;19.8;
12;13;16;294;19.3;
12;13;17;264;18.9;
12;13;18;120;18.1;
12;13;19;53;17.3;
12;13;20;0;16.7;
12;13;21;0;16.2;
12;13;22;0;15.6;
12;13;23;0;15.1;
12;13;24;0;14.5;
12;14;1;0;13.8;
12;14;2;0;13.1;
12;14;3;0;12.4;
12;14;4;0;11.7;
12;14;5;0;11.0;
12;14;6;0;10.3;
12;14;7;35;11.0;
12;14;8;215;12.8;
12;14;9;383;14.5;
12;14;10;553;16.3;
12;14;11;721;18.0;
12;14;12;746;19.2;
12;14;13;836;20.3;
12;14;14;776;21.0;
12;14;15;740;21.4;
12;14;16;504;21.2;
12;14;17;393;20.6;
12;14;18;256;19.8;
12;14;19;73;18.6;
12;14;20;0;17.9;
12;14;21;0;17.3;
12;14;22;0;16.7;
12;14;23;0;16.0;
12;14;24;0;15.4;
12;15;1;0;15.0;
12;15;2;0;14.5;
12;15;3;0;14.1;
12;15;4;0;13.6;
12;15;5;0;13.2;
12;15;6;0;12.7;
12;15;7;47;13.7;
12;15;8;134;14.6;
12;15;9;325;16.2;
12;15;10;511;18.0;
12;15;11;535;19.2;
12;15;12;738;20.7;
12;15;13;698;21.6;
12;15;14;707;22.3;
12;15;15;505;22.4;
12;15;16;565;22.6;
12;15;17;485;22.6;
12;15;18;150;21.7;
12;15;19;58;20.6;
12;15;20;0;19.5;
12;15;21;0;18.5;
12;15;22;0;17.5;
12;15;23;0;16.5;
12;15;24;0;15.4;
12;16;1;0;14.5;
12;16;2;0;13.4;
12;16;3;0;12.4;
12;16;4;0;11.4;
12;16;5;0;10.3;
12;16;6;0;9.3;
12;16;7;74;10.7;
12;16;8;286;12.8;
12;16;9;452;14.6;
12;16;10;629;16.4;
12;16;11;778;18.1;
12;16;12;858;19.4;
12;16;13;897;20.5;
12;16;14;844;21.1;
12;16;15;740;21.4;
12;16;16;541;21.1;
12;16;17;429;20.4;
12;16;18;264;19.4;
12;16;19;71;18.0;
12;16;20;0;17.1;
12;16;21;0;16.2;
12;16;22;0;15.2;
12;16;23;0;14.3;
12;16;24;0;13.3;
12;17;1;0;12.6;
12;17;2;0;11.9;
12;17;3;0;11.2;
12;17;4;0;10.5;
12;17;5;0;9.8;
12;17;6;0;9.1;
12;17;7;78;10.7;
12;17;8;314;13.0;
12;17;9;585;15.5;
12;17;10;803;17.9;
12;17;11;996;20.0;
12;17;12;1109;21.8;
12;17;13;1146;23.2;
12;17;14;1081;24.1;
12;17;15;966;24.5;
12;17;16;811;24.5;
12;17;17;597;23.9;
12;17;18;326;22.7;
12;17;19;53;20.9;
12;17;20;0;19.9;
12;17;21;0;18.9;
12;17;22;0;17.9;
12;17;23;0;16.8;
12;17;24;0;15.8;
12;18;1;0;14.9;
12;18;2;0;14.0;
12;18;3;0;13.0;
12;18;4;0;12.1;
12;18;5;0;11.1;
12;18;6;0;10.2;
12;18;7;52;11.2;
12;18;8;171;12.4;
12;18;9;321;13.9;
12;18;10;641;16.3;
12;18;11;780;18.3;
12;18;12;964;20.2;
12;18;13;910;21.5;
12;18;14;908;22.4;
12;18;15;876;23.0;
12;18;16;697;23.1;
12;18;17;599;23.0;
12;18;18;282;21.9;
12;18;19;52;20.4;
12;18;20;0;19.3;
12;18;21;0;18.1;
12;18;22;0;17.0;
12;18;23;0;15.9;
12;18;24;0;14.7;
12;19;1;0;13.8;
12;19;2;0;12.8;
12;19;3;0;11.8;
12;19;4;0;10.8;
12;19;5;0;9.8;
12;19;6;0;8.8;
12;19;7;40;9.6;
12;19;8;234;11.6;
12;19;9;532;14.2;
12;19;10;786;16.9;
12;19;11;973;19.2;
12;19;12;1097;21.2;
12;19;13;1131;22.7;
12;19;14;1093;23.7;
12;19;15;970;24.2;
12;19;16;782;24.2;
12;19;17;575;23.6;
12;19;18;276;22.2;
12;19;19;53;20.4;
12;19;20;0;19.1;
12;19;21;0;17.7;
12;19;22;0;16.3;
12;19;23;0;14.9;
12;19;24;0;13.5;
12;20;1;0;12.2;
12;20;2;0;10.9;
12;20;3;0;9.5;
12;20;4;0;8.2;
12;20;5;0;6.8;
12;20;6;0;5.5;
12;20;7;64;6.7;
12;20;8;311;9.1;
12;20;9;581;11.7;
12;20;10;824;14.2;
12;20;11;999;16.4;
12;20;12;1110;18.2;
12;20;13;1161;19.6;
12;20;14;1120;20.5;
12;20;15;1010;21.0;
12;20;16;802;20.9;
12;20;17;565;20.1;
12;20;18;325;18.7;
12;20;19;30;16.7;
12;20;20;0;15.9;
12;20;21;0;15.2;
12;20;22;0;14.4;
12;20;23;0;13.7;
12;20;24;0;12.9;
12;21;1;0;12.6;
12;21;2;0;12.4;
12;21;3;0;12.1;
12;21;4;0;11.8;
12;21;5;0;11.5;
12;21;6;0;11.3;
12;21;7;17;11.6;
12;21;8;166;13.1;
12;21;9;338;14.7;
12;21;10;458;16.1;
12;21;11;466;17.0;
12;21;12;749;18.5;
12;21;13;733;19.5;
12;21;14;823;20.5;
12;21;15;584;20.8;
12;21;16;270;20.1;
12;21;17;306;19.7;
12;21;18;102;18.8;
12;21;19;27;17.9;
12;21;20;0;17.0;
12;21;21;0;16.2;
12;21;22;0;15.4;
12;21;23;0;14.6;
12;21;24;0;13.8;
12;22;1;0;12.8;
12;22;2;0;11.8;
12;22;3;0;10.8;
12;22;4;0;9.8;
12;22;5;0;8.8;
12;22;6;0;7.8;
12;22;7;36;8.5;
12;22;8;254;10.7;
12;22;9;485;12.9;
12;22;10;631;14.8;
12;22;11;826;16.7;
12;22;12;836;17.9;
12;22;13;907;19.0;
12;22;14;833;19.7;
12;22;15;791;20.1;
12;22;16;553;19.8;
12;22;17;444;19.2;
12;22;18;215;18.1;
12;22;19;30;16.6;
12;22;20;0;15.6;
12;22;21;0;14.5;
